2c9681fa/73c77c25/0173/c79a8e8e/00d5;BS KM 20A;KfzP;1158_2022
2c96949b/8925e1d0/0189/25f57024/000b;BS FVT 23B;1;1158_2024
2c96949a/7b62522a/017b/632c5bbd/03b3;BS MTR 21A;1;1158_2021
2c96e486/8a236187/018a/3b7b9168/7a9c;BOS1 23;Gestaltung;1158_statistik_2023
2c9681e9/6c6577a9/016c/66d5c6f2/0640;BS FI 22C;FIS;1158_2024
2c96e486/8a236187/018a/3b67eb72/26cb;HBF ME 23A;1;1158_statistik_2023
2c969491/82f2830b/0182/f3b6a73d/0447;BS BGZI 22;ZI22;1158_statistik_2022
2c9694ae/82f2a7db/0182/f2ea16fb/0120;BS FVT 22B;1;1158_2023
2c96949a/8a924c4b/018a/93136a44/013d;BS MTR 23;1;1158_2024
2c96949d/7b9aba0c/017b/9b31ec6c/0300;BS SYS 21;SG;1158_2022
2c968186/73760232/0173/e7abdbc2/54f9;BGY 20;Medien;1158_statistik_2021
2c969491/7b80dd38/017b/81638bbd/0229;BS FI 21A;FIA;1158_statistik_2023
2c9694c0/804b4c2f/0180/4b6e20cd/00a1;BS HF 22B;HoFa;1158_statistik_2022
2c969491/7b7c37a5/017b/7c5e5eab/010d;BS EHE 21A;1;1158_statistik_2023
2c9694ae/81f602d0/0181/f6f39130/03c0;BS MGB 22;1;1158_2023
2c9681e8/6c66107a/016c/66a3b622/02c0;BGY 19C;Elektro;1158_2019
2c968105/6bac0da1/016b/ad7ec69c/02fd;BS EGSIE 21;ING21;1158_2024
2c96e486/7acded71/017b/7c9db2c4/668c;BGY 21;Bau;1158_2023
2c9681ec/72e038fa/0172/e0e0e6a0/00ab;BS MTR 20B;1;1158_2022
2c96e486/822f6a8a/0182/3f01b916/30e7;HBF IT 22A;1;1158_2022
2c96e486/8a236187/018a/3afec6fc/4e4e;BS MM 24;FMF;1158_2024
2c9681fa/73511cca/0173/51bc3a7c/0279;BS EHE 20B;1;1158_2020
2c969491/8af94e73/018b/03f3f2ea/0ae7;BVJ 23E;1;1158_statistik_2023
2c969491/83353a19/0183/36449857/023b;Austritt 23-24;1;1158_2024
2c96949a/86e40b69/0186/ef49e390/0314;BS FI 23B;FIS;1158_2023
2c968186/67cbe214/0167/cc00c56f/1656;Austritt 2018-19;1;1158_statistik_2022
2c96e486/7acded71/017b/7c2a84c9/005e;HBF IT 21A;1;1158_statistik_2021
2c969491/7b82ee2a/017b/832c24cf/015e;Austritt 23-24;1;1158_2024
2c96e486/8a236187/018a/3b0cc5b7/5b1c;BVJ S 23B;1;1158_2023
2c969491/7b82ee2a/017b/8353d24c/024b;BS FI 21D;FIS;1158_statistik_2022
2c968186/67cbe214/0167/cc0a7f79/0d85;Schüler ohne Klassenzuordnung;1;1158_2023
